song_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
"Love, Me",52,231506,0.74199999999999999,0.68599999999999994,0.23399999999999999,0,0,0.14499999999999999,-12.645999999999999,1,0.029499999999999998,106.581,4,0.34200000000000003
The Keeper Of The Stars,48,247626,0.52900000000000003,0.57200000000000006,0.26100000000000001,1.13e-06,2,0.14499999999999999,-12.83,1,0.025000000000000001,78.093999999999994,4,0.066900000000000001
Shut Up and Kiss Me,38,220573,0.57100000000000006,0.77800000000000002,0.75,0.000101,9,0.121,-5.0519999999999996,1,0.041700000000000001,119.932,4,0.96099999999999997
Daddy's Money,52,183493,0.18899999999999997,0.69799999999999995,0.86099999999999999,0,2,0.060199999999999997,-4.7560000000000002,1,0.028899999999999999,134.726,4,0.94099999999999995
Who's Cheatin' Who,52,241440,0.22600000000000001,0.65599999999999992,0.81599999999999995,1.0199999999999999e-05,7,0.26400000000000001,-8.552999999999999,1,0.028999999999999998,133.23699999999999,4,0.96200000000000008
Indian Outlaw,58,182120,0.036400000000000002,0.66400000000000003,0.7390000000000001,4.99e-05,9,0.28199999999999997,-7.2290000000000001,1,0.041500000000000002,110.101,4,0.75900000000000001
You Ain't Much Fun,46,146373,0.33799999999999997,0.75900000000000001,0.80500000000000005,0,9,0.375,-3.6660000000000004,1,0.037199999999999997,138.40700000000001,4,0.84799999999999998
No One Needs To Know,52,183960,0.10800000000000001,0.66299999999999992,0.52500000000000002,0,7,0.34899999999999998,-9.6739999999999995,1,0.033099999999999997,134.74799999999999,4,0.73099999999999998
It Ain't Nothin',40,244066,0.54799999999999993,0.79000000000000004,0.45500000000000002,0.000105,9,0.10800000000000001,-11.039000000000001,1,0.053600000000000002,119.48999999999999,4,0.40500000000000003
What Mattered Most,44,221426,0.41499999999999998,0.52900000000000003,0.50900000000000001,0,0,0.17100000000000001,-8.9260000000000002,1,0.0253,142.31100000000001,4,0.27000000000000002
Hard Workin' Man,52,178493,0.33299999999999996,0.69200000000000006,0.77000000000000002,1.17e-06,0,0.055199999999999999,-9.3610000000000007,1,0.036900000000000002,151.50999999999999,4,0.73099999999999998
Wanted,49,177320,0.61199999999999999,0.63600000000000001,0.29799999999999999,4.3100000000000002e-06,5,0.16200000000000001,-8.9310000000000009,1,0.026800000000000001,89.613,3,0.27600000000000002
Life's A Dance,60,188840,0.40299999999999997,0.64000000000000001,0.53299999999999992,0,5,0.17600000000000002,-9.8460000000000001,1,0.0264,135.22399999999999,4,0.65200000000000002
Fancy,58,296320,0.24600000000000002,0.67400000000000004,0.54200000000000004,0,4,0.073499999999999996,-10.077999999999999,1,0.090399999999999994,94.988,4,0.49700000000000005
You Were Mine,55,217807,0.34200000000000003,0.54200000000000004,0.34600000000000003,0,9,0.28300000000000003,-6.5979999999999999,1,0.029600000000000001,139.85599999999999,4,0.17300000000000001
Small Town Saturday Night,56,177986,0.218,0.627,0.69700000000000006,0,8,0.073300000000000004,-6.6100000000000003,1,0.026599999999999999,154.08600000000001,4,0.93299999999999994
A Little Less Talk And A Lot More Action,50,170546,0.28199999999999997,0.755,0.80799999999999994,2.0200000000000001e-06,9,0.11,-7.3670000000000009,1,0.037400000000000003,124.976,4,0.93299999999999994
Dust On The Bottle,68,224666,0.024799999999999999,0.73699999999999999,0.60899999999999999,4.2599999999999999e-06,11,0.20800000000000002,-11.120999999999999,1,0.036600000000000001,99.98299999999999,4,0.87
Livin' On Love,57,228733,0.16300000000000001,0.70499999999999996,0.66900000000000004,3.41e-06,9,0.096600000000000005,-5.9740000000000002,1,0.026200000000000001,118.539,4,0.67299999999999993
Brother Jukebox,46,184600,0.184,0.64900000000000002,0.57799999999999996,0.00077200000000000001,1,0.17499999999999999,-11.207000000000001,1,0.026200000000000001,141.084,4,0.89599999999999991
One More Last Chance,51,191200,0.46200000000000002,0.52500000000000002,0.88200000000000001,0,2,0.28199999999999997,-8.6240000000000006,1,0.038600000000000002,176.19200000000001,4,0.96400000000000008
John Deere Green,60,273000,0.14999999999999999,0.68500000000000005,0.81700000000000006,0,2,0.24199999999999999,-5.6829999999999998,1,0.0298,130.41,4,0.76800000000000002
I'm Alright,61,199040,0.191,0.67599999999999993,0.73299999999999998,0,0,0.192,-7.7450000000000001,1,0.029399999999999999,98.233999999999995,3,0.59099999999999997
Independence Day,52,206093,0.27500000000000002,0.69299999999999995,0.68299999999999994,0.000101,9,0.095399999999999999,-4.5750000000000002,1,0.0292,118.38799999999999,4,0.748
"I Like It, I Love It",64,205706,0.019599999999999999,0.64300000000000002,0.96099999999999997,0,0,0.94799999999999995,-5.2979999999999992,1,0.0315,124.027,4,0.95999999999999996
Ready to Run,55,231293,0.245,0.64400000000000002,0.64400000000000002,0.00083000000000000012,7,0.27000000000000002,-7.5420000000000007,1,0.030499999999999999,98.746000000000009,4,0.29299999999999998
Watermelon Crawl,63,181973,0.17000000000000001,0.77800000000000002,0.70099999999999996,0,0,0.128,-9.327,1,0.028500000000000001,136.733,4,0.96400000000000008
I Think About You,43,207133,0.22699999999999998,0.70599999999999996,0.71599999999999997,0,0,0.111,-6.931,1,0.025100000000000001,120.75,4,0.83900000000000008
Pickup Man,61,216693,0.434,0.70900000000000007,0.75700000000000001,0,7,0.33600000000000002,-7.0060000000000002,1,0.040800000000000003,140.66399999999999,4,0.85199999999999998
How Your Love Makes Me Feel,45,245400,0.35100000000000003,0.61199999999999999,0.78700000000000003,0,0,0.065000000000000002,-8.1189999999999998,1,0.031300000000000001,140.91,4,0.57700000000000007
Dream Walkin',42,235626,0.35100000000000003,0.70200000000000007,0.78400000000000003,0,5,0.0814,-5.056,1,0.027799999999999998,117.59899999999999,4,0.54000000000000004
Down On The Farm,54,178866,0.115,0.72099999999999997,0.73499999999999999,0,5,0.0499,-11.849,0,0.028400000000000002,127.575,4,0.96099999999999997
True,44,214000,0.27000000000000002,0.59099999999999997,0.67900000000000005,0.00041799999999999997,7,0.13100000000000001,-4.8929999999999998,1,0.025499999999999998,115.346,4,0.38600000000000001
Two Sparrows In A Hurricane,44,249733,0.55100000000000005,0.69200000000000006,0.253,3.01e-06,10,0.10199999999999999,-13.684000000000001,1,0.028899999999999999,104.12299999999999,4,0.22
T-R-O-U-B-L-E - Remastered,48,181333,0.0121,0.29999999999999999,0.96499999999999997,0.00074200000000000004,7,0.68700000000000006,-6.7240000000000002,1,0.042900000000000001,178.96299999999999,4,0.79299999999999993
That's My Story,47,182960,0.53799999999999992,0.64200000000000002,0.83400000000000007,0,5,0.10800000000000001,-4.4000000000000004,0,0.098199999999999996,137.875,4,0.64500000000000002
Ain't That Lonely Yet - Remastered,44,200706,0.43099999999999999,0.59799999999999998,0.73199999999999998,3.3100000000000001e-06,5,0.10000000000000001,-5.0979999999999999,1,0.025899999999999999,106.92,4,0.54899999999999993
Lesson In Leavin',61,220200,0.27300000000000002,0.61199999999999999,0.80400000000000005,0,7,0.311,-7.2750000000000004,1,0.054300000000000001,80.771000000000001,4,0.84099999999999997
Any Man Of Mine,67,246760,0.20699999999999999,0.59200000000000008,0.72499999999999998,0,8,0.14800000000000002,-8.6980000000000004,1,0.041200000000000001,78.234999999999999,4,0.78400000000000003
It's Strange (feat. K.Flay) - Candyland Remix,48,203720,0.47299999999999998,0.60699999999999998,0.51800000000000002,0.00052300000000000003,11,0.11900000000000001,-8.7560000000000002,0,0.067799999999999999,86.047000000000011,4,0.092799999999999994
You & Me - Flume Remix,70,282812,0.377,0.60099999999999998,0.39299999999999996,0.00020000000000000001,10,0.13200000000000001,-6.8789999999999996,0,0.0253,75.031000000000006,4,0.27000000000000002
Tell Me It's Ok,51,158437,0.36299999999999999,0.73499999999999999,0.56399999999999995,4.6899999999999995e-05,7,0.16699999999999998,-5.7750000000000004,1,0.071199999999999999,127.947,4,0.217
Faded - ODESZA Remix,57,238640,0.040800000000000003,0.746,0.67000000000000004,0.19399999999999998,0,0.13300000000000001,-5.0720000000000001,1,0.059400000000000001,125.01600000000001,4,0.629
Thief,69,239711,0.0055100000000000001,0.57299999999999995,0.80700000000000005,0.0060799999999999995,6,0.109,-2.9580000000000002,1,0.059999999999999998,149.94899999999998,4,0.20600000000000002
The Unknown,50,173538,0.067199999999999996,0.47999999999999998,0.88900000000000001,2.9299999999999999e-06,11,0.085900000000000004,-2.4130000000000003,0,0.045400000000000003,129.98500000000001,4,0.29699999999999999
Superlove (feat. Oh Wonder),71,184814,0.20300000000000001,0.57799999999999996,0.49099999999999999,0.00037799999999999997,11,0.182,-8.5440000000000005,0,0.20999999999999999,98.272999999999996,4,0.64000000000000001
Ghost,56,201333,0.10099999999999999,0.53000000000000003,0.63400000000000001,4.0400000000000003e-06,5,0.11199999999999999,-5.1779999999999999,0,0.065199999999999994,180.15299999999999,4,0.39799999999999996
Reverie (Synchronice Remix) [feat. King Deco],4,279164,0.39899999999999997,0.628,0.82799999999999996,3.3500000000000001e-05,9,0.11599999999999999,-5.7350000000000003,0,0.061800000000000001,149.89500000000001,4,0.29399999999999998
Lost (feat. Chelsea Jade),60,241040,0.0533,0.67200000000000004,0.64700000000000002,0.093200000000000005,1,0.122,-6.2639999999999993,1,0.031399999999999997,99.994,4,0.23699999999999999
Never Let You Go,53,191789,0.0106,0.72499999999999998,0.75,0,0,0.19699999999999998,-6.5039999999999996,1,0.0385,92.908999999999992,4,0.20699999999999999
Innerbloom (What So Not Remix),57,277199,0.13500000000000001,0.43700000000000006,0.70799999999999996,6.5699999999999998e-05,7,0.152,-6.6270000000000007,0,0.095000000000000001,137.971,4,0.10800000000000001
Torn,41,260000,0.27500000000000002,0.318,0.82799999999999996,7.1700000000000008e-05,3,0.32500000000000001,-4.9910000000000005,0,0.10400000000000001,119.79799999999999,4,0.11800000000000001
Whiplash,49,183913,0.30299999999999999,0.68500000000000005,0.316,0.00011899999999999999,5,0.129,-8.7400000000000002,0,0.043799999999999999,138.08199999999999,4,0.214
Diamonds,55,268949,0.064799999999999996,0.59200000000000008,0.53600000000000003,0.0097700000000000009,5,0.58799999999999997,-10.333,0,0.045100000000000001,176.00400000000002,4,0.36099999999999999
Turning,39,191200,0.076600000000000001,0.52400000000000002,0.43700000000000006,1.5500000000000001e-05,0,0.64599999999999991,-12.780999999999999,0,0.054699999999999999,150.00899999999999,4,0.17600000000000002
Young,41,168175,0.29299999999999998,0.64500000000000002,0.61499999999999999,0.049200000000000001,4,0.0625,-9.7970000000000006,1,0.042099999999999999,136.97899999999998,4,0.049500000000000002
Light - GoSlo Remix,49,302640,0.10199999999999999,0.53100000000000003,0.66799999999999993,0,9,0.218,-4.4860000000000007,1,0.042000000000000003,118.806,4,0.161
BAE,43,211546,0.318,0.73599999999999999,0.45700000000000002,0,3,0.129,-6.4589999999999996,0,0.183,96.963999999999999,4,0.45000000000000001
You Were Right - Ki:Theory Remix,40,216885,0.33399999999999996,0.501,0.77900000000000003,0.13600000000000001,8,0.159,-6.4000000000000004,1,0.048300000000000003,122.12299999999999,4,0.0613
Somebody - Fluencee Remix,42,254480,0.067699999999999996,0.48700000000000004,0.86699999999999999,0,8,0.090499999999999997,-3.8100000000000001,1,0.076700000000000004,112.023,4,0.67599999999999993
Music To My Ears (feat. Tory Lanez) - Falcons Remix,37,172171,0.22,0.58200000000000007,0.55000000000000004,0,5,0.14400000000000002,-6.319,0,0.16800000000000001,91.667000000000002,4,0.34299999999999997
Lay Low (feat. David Benjamin),42,206666,0.0304,0.69400000000000006,0.77500000000000002,0.011299999999999999,11,0.11199999999999999,-5.1789999999999994,0,0.042500000000000003,90.025000000000006,4,0.60299999999999998
Solo,53,346285,0.044499999999999998,0.49099999999999999,0.879,0.00090199999999999992,7,0.32400000000000001,-4.0179999999999998,0,0.062899999999999998,139.99600000000001,4,0.079000000000000001
Thirteen Years,35,287995,0.61099999999999999,0.371,0.58599999999999997,9.2200000000000005e-05,1,0.094700000000000006,-7.6589999999999998,0,0.048500000000000001,106.27799999999999,4,0.161
Rumors (With Sofia Carson),73,138297,0.44,0.71200000000000008,0.496,0,6,0.18600000000000003,-6.0609999999999999,1,0.124,141.21200000000002,4,0.63800000000000001
worthy,55,299142,0.38600000000000001,0.441,0.52500000000000002,0.00060899999999999995,4,0.185,-6.9460000000000006,1,0.039199999999999999,104.575,4,0.23199999999999998
Fractions,46,172075,0.122,0.44400000000000001,0.77900000000000003,0.17399999999999999,11,0.223,-6.9629999999999992,0,0.039800000000000002,105.845,4,0.19
Notice Me,42,193472,0.12300000000000001,0.496,0.5,0.248,5,0.126,-8.6630000000000003,1,0.030099999999999998,90.052000000000007,4,0.20000000000000001
Open,64,217053,0.89599999999999991,0.55100000000000005,0.32400000000000001,0.087300000000000003,0,0.27699999999999997,-10.962,1,0.031399999999999997,90.957000000000008,4,0.23100000000000001
Tan Sólo Tú,39,234319,0.20499999999999999,0.63700000000000001,0.56299999999999994,2.05e-05,0,0.083599999999999994,-5.9800000000000004,1,0.047199999999999999,124.88,4,0.26899999999999996
Reverse,49,192026,0.076700000000000004,0.628,0.71299999999999997,0.00029,0,0.106,-5.1389999999999993,0,0.043200000000000002,140.02600000000001,4,0.33399999999999996
crypto bitxh,42,168000,0.0098099999999999993,0.71400000000000008,0.73099999999999998,0,1,0.072700000000000001,-7.0310000000000006,1,0.248,160.03200000000001,4,0.30599999999999999
Superstar,51,206222,0.071199999999999999,0.61699999999999999,0.72099999999999997,6.6099999999999994e-05,5,0.086699999999999999,-5.5679999999999996,1,0.037499999999999999,134.97399999999999,4,0.42200000000000004
Never Be Like You (feat. Kai),71,234909,0.45299999999999996,0.44400000000000001,0.55700000000000005,0,0,0.152,-5.476,1,0.060199999999999997,115.05799999999999,4,0.29600000000000004
Fall,42,227290,0.22500000000000001,0.315,0.89700000000000002,0,8,0.20499999999999999,-4.601,1,0.28100000000000003,127.89,4,0.59399999999999997
Fuck It All Up (feat. JVZEL),50,226171,0.00173,0.54799999999999993,0.81099999999999994,3.5600000000000005e-05,11,0.32299999999999995,-3.9849999999999999,1,0.047500000000000001,155.08000000000001,4,0.40100000000000002
Leave Me Now,52,195733,0.033300000000000003,0.60399999999999998,0.69299999999999995,0.92299999999999993,1,0.20000000000000001,-6.4929999999999994,1,0.056899999999999999,102.98700000000001,4,0.18100000000000002
Many Words,38,220000,0.13300000000000001,0.66099999999999992,0.76400000000000001,0.223,11,0.121,-6.8570000000000002,1,0.041200000000000001,149.971,4,0.39000000000000001
I Miss You (feat. Julia Michaels) - Branchez & Charlie Klarsfeld Remix,63,250251,0.56700000000000006,0.65900000000000003,0.502,0.00049600000000000002,7,0.128,-7.2229999999999999,0,0.054300000000000001,160.05600000000001,4,0.53700000000000003
Don't Let Me Down - Sabrina Claudio vs. Devault Remix,50,245000,0.29799999999999999,0.64800000000000002,0.65099999999999991,0.026200000000000001,1,0.252,-8.9199999999999999,1,0.099500000000000005,107.98899999999999,4,0.23199999999999998
u don’t like me when i’m high - Weirdos Remix,40,191254,0.52400000000000002,0.628,0.48700000000000004,7.0199999999999997e-06,1,0.11599999999999999,-7.0339999999999998,0,0.067599999999999993,127.90799999999999,4,0.48299999999999998
Broken Love (feat. Parson James),59,208351,0.376,0.52200000000000002,0.55799999999999994,0,6,0.16200000000000001,-5.4970000000000008,1,0.126,182.02099999999999,4,0.40299999999999997
Read My Mind,42,231607,0.27600000000000002,0.223,0.59699999999999998,1.27e-05,8,0.13500000000000001,-6.7220000000000004,1,0.0693,84.819000000000003,5,0.34600000000000003
If You Wanna (feat. Ayelle),50,181960,0.68099999999999994,0.76500000000000001,0.49099999999999999,0.014500000000000001,8,0.10400000000000001,-8.6850000000000005,0,0.311,94.948999999999998,4,0.35299999999999998
Fire,64,205617,0.26300000000000001,0.38600000000000001,0.71400000000000008,0,6,0.23300000000000001,-5.5970000000000004,0,0.38100000000000001,89.807000000000002,4,0.28899999999999998
Keep on Breathing (feat. Tula),48,192898,0.19399999999999998,0.71999999999999997,0.70200000000000007,0.74400000000000011,1,0.122,-8.9849999999999994,1,0.155,122.711,5,0.54200000000000004
Keep Her Close,57,214153,0.0332,0.48399999999999999,0.84400000000000008,0.031899999999999998,9,0.22,-6.0960000000000001,0,0.047899999999999998,130.06200000000001,4,0.48999999999999999
Say It - SG Lewis Remix,3,297600,0.031800000000000002,0.60499999999999998,0.501,0.34999999999999998,11,0.20800000000000002,-7.4900000000000002,0,0.042900000000000001,150.01300000000001,4,0.10300000000000001
Focus - Netsky Remix,62,219428,0.32700000000000001,0.60999999999999999,0.70799999999999996,4.8899999999999998e-06,6,0.10199999999999999,-3.3739999999999997,0,0.041500000000000002,139.94200000000001,4,0.114
Sunflower - Spider-Man: Into the Spider-Verse,66,158053,0.54100000000000004,0.75700000000000001,0.501,0,2,0.071800000000000003,-5.593,1,0.046600000000000003,89.930999999999997,4,0.91000000000000003
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",98,212500,0.153,0.84099999999999997,0.79799999999999993,3.3299999999999999e-06,1,0.061800000000000001,-4.2060000000000004,0,0.22899999999999998,95.947999999999993,4,0.59099999999999997
Without Me,92,201660,0.29699999999999999,0.752,0.48799999999999999,9.1099999999999992e-06,6,0.093600000000000003,-7.0499999999999998,1,0.070499999999999993,136.041,4,0.53299999999999992
breathin,94,198160,0.021100000000000001,0.56799999999999995,0.65599999999999992,1.3699999999999998e-05,8,0.21299999999999999,-5.4129999999999994,1,0.043299999999999998,100.04899999999999,4,0.36399999999999999
when the party's over,78,199931,0.97900000000000009,0.498,0.10400000000000001,7.8599999999999986e-05,1,0.089499999999999996,-14.08,0,0.062100000000000002,124.001,3,0.20499999999999999
Be Alright,96,196373,0.69700000000000006,0.55299999999999994,0.58599999999999997,0,11,0.081299999999999997,-6.319,1,0.036200000000000003,126.684,4,0.44299999999999995
Eastside (with Halsey & Khalid),98,173799,0.55500000000000005,0.56000000000000005,0.68000000000000005,0,6,0.11599999999999999,-7.6479999999999997,0,0.32100000000000001,89.391000000000005,4,0.31900000000000001
REMEDY,90,190295,0.26899999999999996,0.60099999999999998,0.77500000000000002,0,0,0.088300000000000003,-4.6120000000000001,1,0.047300000000000002,119.964,4,0.48299999999999998
Polaroid,81,193377,0.29299999999999998,0.65200000000000002,0.89700000000000002,0,7,0.0722,-4.4809999999999999,0,0.036000000000000004,114.03299999999999,4,0.47499999999999998
Trust My Lonely,76,199706,0.0054099999999999999,0.58299999999999996,0.66200000000000003,1.9599999999999999e-06,0,0.28399999999999997,-6.0250000000000004,1,0.156,150.30500000000001,4,0.63600000000000001
Happier,100,214289,0.191,0.68700000000000006,0.79200000000000004,0,5,0.16699999999999998,-2.7489999999999997,1,0.045199999999999997,100.015,4,0.67099999999999993
Emotion,73,190330,0.012500000000000001,0.40200000000000002,0.75,0.0019199999999999998,0,0.39600000000000002,-6.6070000000000002,1,0.0567,146.22299999999998,4,0.502
No One Compares To You,72,184080,0.12300000000000001,0.70299999999999996,0.748,0,1,0.064199999999999993,-6.0470000000000006,1,0.043499999999999997,111.943,4,0.625
Jackie Chan,93,215759,0.374,0.747,0.83400000000000007,0,3,0.058599999999999999,-2.867,0,0.044999999999999998,128.005,4,0.68700000000000006
Lost In Japan - Remix,85,201253,0.088200000000000001,0.69400000000000006,0.85199999999999998,0,7,0.33399999999999996,-5.3399999999999999,0,0.25700000000000001,107.178,4,0.377
Guiding Light,73,217633,0.063200000000000006,0.55399999999999994,0.66700000000000004,1.4300000000000002e-05,7,0.068599999999999994,-9.343,1,0.043900000000000002,100.01700000000001,4,0.28100000000000003
Shallow,83,215733,0.38200000000000001,0.56799999999999995,0.40100000000000002,0,7,0.26200000000000001,-6.3410000000000002,1,0.029700000000000001,95.796000000000006,4,0.29600000000000004
LOSE IT (feat. Lil Baby),79,237654,0.0161,0.96200000000000008,0.57299999999999995,0,7,0.109,-5.9239999999999995,1,0.308,125.035,4,0.72799999999999998
God is a woman,93,197546,0.023300000000000001,0.60199999999999998,0.65799999999999992,5.9999999999999995e-05,1,0.23699999999999999,-5.9340000000000002,1,0.055800000000000002,145.03100000000001,4,0.26800000000000002
Natural,95,189466,0.21600000000000003,0.44799999999999995,0.61199999999999999,0,2,0.080000000000000002,-6.1059999999999999,1,0.070800000000000002,97.772999999999996,4,0.21299999999999999
In My Feelings,70,217933,0.0062299999999999994,0.73499999999999999,0.48200000000000004,0.0144,8,0.44799999999999995,-9.4450000000000003,1,0.13900000000000001,181.995,4,0.315
Happy Now,91,207029,0.57899999999999996,0.503,0.74099999999999999,1.4899999999999999e-06,4,0.071199999999999999,-5.1279999999999992,1,0.047,88.334999999999994,3,0.45799999999999996
Better Now,95,231266,0.35399999999999998,0.68000000000000005,0.56299999999999994,0,10,0.13600000000000001,-5.843,1,0.045400000000000003,145.02799999999999,4,0.374
Girls Like You (feat. Cardi B),94,235545,0.56799999999999995,0.85099999999999998,0.54100000000000004,0,0,0.13,-6.8250000000000002,1,0.050500000000000003,124.959,4,0.44799999999999995
Rise,94,194407,0.32299999999999995,0.68999999999999995,0.78400000000000003,0,1,0.20300000000000001,-4.6530000000000005,1,0.032000000000000001,106.066,4,0.66900000000000004
I Love It (& Lil Pump),99,127946,0.0114,0.90099999999999991,0.52200000000000002,0,2,0.25900000000000001,-8.3040000000000003,1,0.33000000000000002,104.053,4,0.32899999999999996
100 Miles and Running (ft. Wale & John Lindahl),78,353453,0.55600000000000005,0.84400000000000008,0.93500000000000005,0,7,0.41999999999999998,-3.585,1,0.064100000000000004,118.999,4,0.95799999999999996
REEL IT IN,87,121346,0.072999999999999995,0.754,0.34200000000000003,0,10,0.193,-8.6769999999999996,0,0.099099999999999994,128.98099999999999,4,0.42299999999999999
Growing Pains,75,193680,0.082199999999999995,0.35299999999999998,0.755,0,1,0.39000000000000001,-6.2759999999999998,0,0.73299999999999998,191.15299999999999,4,0.43700000000000006
Valentine,78,196628,0.060100000000000001,0.746,0.76700000000000002,1.0699999999999999e-05,1,0.085900000000000004,-2.907,0,0.037400000000000003,94.007000000000005,4,0.77300000000000002
Miracle,20,188251,0.015100000000000001,0.57700000000000007,0.78099999999999992,0,5,0.17899999999999999,-3.1539999999999999,1,0.0315,124.012,4,0.42399999999999999
no tears left to cry,92,205920,0.040000000000000001,0.69900000000000007,0.71299999999999997,3.1099999999999999e-06,9,0.29399999999999998,-5.5070000000000006,0,0.059400000000000001,121.99299999999999,4,0.35399999999999998
Fall,90,262493,0.22699999999999998,0.82999999999999996,0.54600000000000004,0,1,0.11199999999999999,-5.7160000000000002,1,0.29499999999999998,182.97299999999998,4,0.53500000000000003
Blow That Smoke,40,223000,0.032000000000000001,0.71900000000000008,0.70299999999999996,1.1400000000000001e-05,5,0.065600000000000006,-4.9299999999999997,0,0.039199999999999999,101.98399999999999,4,0.71999999999999997
No Matter What,30,236525,0.90200000000000002,0.57600000000000007,0.29100000000000004,0,10,0.10300000000000001,-7.8260000000000005,1,0.030200000000000001,67.887,4,0.28300000000000003
The Middle,90,184732,0.17100000000000001,0.753,0.65700000000000003,0,7,0.11199999999999999,-3.0610000000000004,1,0.044900000000000002,107.01000000000001,4,0.43700000000000006
False Confidence,70,222533,0.19899999999999998,0.41700000000000004,0.67299999999999993,0,6,0.128,-7.7189999999999994,1,0.049700000000000001,108.994,4,0.314
Promises (with Sam Smith),98,213309,0.011900000000000001,0.78099999999999992,0.76800000000000002,4.9099999999999996e-06,11,0.32500000000000001,-5.9910000000000005,1,0.039399999999999998,123.06999999999999,4,0.48599999999999999
Look What I Found,64,175253,0.45000000000000001,0.84599999999999997,0.5,0.00063200000000000007,1,0.122,-4.1449999999999996,0,0.040800000000000003,97.030000000000001,4,0.46000000000000002
Jump (with Trippie Redd),78,207856,0.25,0.65400000000000003,0.54700000000000004,0,10,0.096100000000000005,-6.5979999999999999,1,0.127,173.98099999999999,4,0.50700000000000001
Mona Lisa (feat. Kendrick Lamar),92,324189,0.371,0.85499999999999998,0.69400000000000006,0,2,0.109,-4.3929999999999998,1,0.16899999999999998,122.07799999999999,4,0.48999999999999999
YSIV,77,369240,0.082100000000000006,0.75800000000000001,0.78200000000000003,0,10,0.111,-6.1529999999999996,0,0.309,91.072999999999993,4,0.67599999999999993
Lie,82,209213,0.161,0.753,0.66000000000000003,0,5,0.23600000000000002,-6.5420000000000007,1,0.13300000000000001,95.002999999999986,4,0.182
Born To Be Yours,77,193320,0.29999999999999999,0.68799999999999994,0.68799999999999994,0,3,0.098199999999999996,-5.8399999999999999,1,0.035700000000000003,114.01100000000001,4,0.45100000000000001
FEFE (feat. Nicki Minaj & Murda Beatz),96,179404,0.088000000000000009,0.93099999999999994,0.38700000000000001,0,1,0.13600000000000001,-9.1270000000000007,1,0.41200000000000003,125.97799999999999,4,0.376
Celoso,87,179693,0.35200000000000004,0.746,0.70299999999999996,0,4,0.33100000000000002,-4.1789999999999994,0,0.107,166.04300000000001,4,0.66700000000000004
Lucid Dreams,36,239946,0.377,0.43700000000000006,0.48100000000000004,0,11,0.33000000000000002,-9.6810000000000009,0,0.23699999999999999,83.606000000000009,4,0.21600000000000003
you should see me in a crown,84,180566,0.47899999999999998,0.69700000000000006,0.55200000000000005,0.127,1,0.14699999999999999,-10.270999999999999,0,0.19600000000000001,75.234999999999999,4,0.27800000000000002
Back Together,65,183280,0.23899999999999999,0.77700000000000002,0.57899999999999996,0,7,0.105,-5.5149999999999997,1,0.184,110.00700000000001,4,0.41299999999999998
Lucky You (feat. Joyner Lucas),96,244679,0.062700000000000006,0.87599999999999989,0.78599999999999992,0,10,0.127,-4.8839999999999995,0,0.30599999999999999,153.06799999999998,4,0.57499999999999996
Thick And Thin,77,212429,0.059900000000000002,0.68599999999999994,0.56399999999999995,0,5,0.091399999999999995,-6.0629999999999997,0,0.029999999999999999,99.967999999999989,4,0.26600000000000001
Been There Done That (feat. Tove Styrke),74,197112,0.0095399999999999999,0.496,0.79299999999999993,0,5,0.32500000000000001,-6.1220000000000008,1,0.29699999999999999,191.928,4,0.62
Under Pressure,72,233028,0.20000000000000001,0.66700000000000004,0.47799999999999998,0,2,0.092700000000000005,-5.3449999999999998,1,0.031600000000000003,113.50200000000001,4,0.33700000000000002
Girl,53,214084,0.014200000000000001,0.71200000000000008,0.60399999999999998,5.5799999999999999e-06,7,0.311,-5.7579999999999991,1,0.0356,117.99600000000001,4,0.56299999999999994
ICONIC (ft. Jaden Smith),80,298133,0.0060600000000000003,0.39000000000000001,0.77900000000000003,0,1,0.29100000000000004,-5.6120000000000001,1,0.24299999999999999,175.88999999999999,4,0.21299999999999999
No Es Justo,88,250840,0.161,0.68400000000000005,0.81099999999999994,0.00036299999999999999,7,0.087099999999999997,-4.4939999999999998,1,0.071400000000000005,87.866,4,0.72099999999999997
Cómo Te Voy A Olvidar,67,267826,0.22899999999999998,0.66799999999999993,0.47200000000000003,3.58e-06,11,0.14499999999999999,-7.9120000000000008,0,0.054399999999999997,83.170000000000002,4,0.65099999999999991
Mil Horas,47,226600,0.111,0.73699999999999999,0.68799999999999994,0.00265,3,0.085099999999999995,-9.032,1,0.038800000000000001,100.995,4,0.82599999999999996
Oye Mujer,71,259240,0.16800000000000001,0.746,0.58499999999999996,0,4,0.26400000000000001,-5.9370000000000003,0,0.049099999999999998,182.018,4,0.94799999999999995
Todo Me Gusta De Ti,67,247893,0.19,0.76500000000000001,0.51200000000000001,0,0,0.068099999999999994,-5.6729999999999992,0,0.0327,90.335999999999999,4,0.75900000000000001
Baila Esta Cumbia,64,161906,0.52000000000000002,0.71099999999999997,0.80299999999999994,8.3699999999999995e-06,0,0.098699999999999996,-4.5800000000000001,1,0.124,182.91999999999999,4,0.78700000000000003
Juana La Cubana,57,190800,0.76300000000000001,0.46700000000000003,0.61899999999999999,0.00545,5,0.18100000000000002,-10.079000000000001,1,0.035900000000000001,176.29599999999999,4,0.82599999999999996
